id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage
8073,0,3,1,2,1,2,0,10,152.0,5
8074,0,4,1,1,0,1,0,7,26.0,4
8075,0,3,1,1,0,1,1,7,156.0,6
8076,1,3,1,4,1,2,0,7,152.0,1
8077,0,5,1,4,0,1,1,7,124.0,4
8078,1,5,1,3,1,1,0,10,26.0,7
8079,0,3,1,4,1,2,0,10,152.0,5
8080,1,3,1,3,1,2,0,10,152.0,0
8081,1,3,1,1,0,2,1,10,160.0,3
8082,1,4,1,1,1,1,0,7,124.0,2
8083,0,3,1,4,1,2,0,9,160.0,5
8084,1,3,1,2,1,2,0,10,152.0,7
8085,0,5,1,3,1,1,0,10,124.0,5
8086,0,4,1,4,0,1,1,9,26.0,8
8087,0,6,1,4,1,1,0,7,124.0,1
8088,0,4,1,1,1,1,0,7,55.0,1
8089,1,4,1,1,1,1,0,7,26.0,5
8090,0,3,1,3,1,2,0,10,163.0,1
8091,0,5,1,3,1,1,0,10,124.0,1
8092,0,3,1,1,0,1,0,9,124.0,6
8093,0,4,1,1,1,1,0,10,26.0,1
8094,1,4,1,2,0,1,1,10,26.0,7
8095,1,4,1,3,0,1,1,10,26.0,7
8096,0,4,1,3,0,3,1,10,26.0,0
8097,1,5,1,3,1,1,0,10,152.0,4
8098,1,6,1,4,0,1,1,7,26.0,0
8099,0,6,1,3,1,1,0,10,124.0,5
8100,0,3,1,3,1,2,0,10,152.0,7
8101,0,3,1,1,1,2,0,10,152.0,4
8102,0,5,1,3,0,3,1,10,26.0,7
8103,1,3,1,2,1,2,0,10,152.0,3
8104,1,3,1,4,1,2,0,10,152.0,6
8105,0,3,1,4,0,2,0,7,160.0,7
8106,1,3,1,4,1,2,0,10,152.0,9
8107,0,5,1,4,0,1,1,7,26.0,9
8108,0,5,1,2,1,1,0,10,124.0,8
8109,1,3,1,3,0,1,1,10,124.0,3
8110,1,3,1,3,0,2,1,7,160.0,9
8111,1,3,1,3,0,2,1,10,151.0,0
8112,0,4,1,2,0,1,1,10,26.0,3
8113,0,5,1,4,1,1,0,10,152.0,9
8114,0,4,1,3,0,1,1,10,163.0,8
8115,0,4,1,3,0,1,1,10,26.0,3
8116,1,4,1,2,0,1,1,10,124.0,0
8117,0,3,1,2,0,2,1,7,157.0,5
8118,0,5,1,4,0,1,1,7,26.0,2
8119,1,3,1,1,1,2,0,10,152.0,2
8120,0,4,1,3,0,1,1,10,124.0,3
8121,1,3,1,3,1,2,0,10,152.0,7
8122,0,5,1,4,0,1,1,7,124.0,5
8123,0,5,1,1,1,1,0,10,26.0,5
8124,1,3,1,3,1,2,0,10,152.0,3
8125,1,4,1,3,0,1,1,10,124.0,5
8126,1,4,1,1,0,1,1,10,124.0,8
8127,1,5,1,1,0,1,1,10,26.0,1
8128,0,4,1,3,0,1,1,10,26.0,9
8129,1,5,1,3,1,1,0,7,152.0,5
8130,0,4,1,3,1,1,0,10,26.0,6
8131,0,6,1,3,0,3,1,11,26.0,6
8132,1,3,1,3,1,2,0,10,152.0,8
8133,1,3,1,3,1,2,0,10,152.0,3
8134,1,4,1,3,0,1,1,10,124.0,9
8135,0,3,1,4,1,2,0,10,152.0,9
8136,0,4,1,4,0,1,1,7,124.0,6
8137,1,3,1,4,1,2,0,10,152.0,8
8138,0,3,1,1,1,2,0,10,152.0,8
8139,0,3,1,2,1,2,0,10,152.0,4
8140,1,3,1,4,0,2,1,10,152.0,5
8141,0,6,1,3,1,1,0,10,26.0,9
8142,1,5,1,1,1,1,0,10,124.0,5
8143,1,3,1,4,0,2,1,10,152.0,2
8144,0,3,1,1,1,2,0,11,152.0,3
8145,1,3,1,2,1,2,0,10,152.0,9
8146,1,3,1,2,1,2,0,10,152.0,2
8147,1,3,1,4,0,2,1,10,152.0,9
8148,1,3,1,1,1,2,0,10,152.0,4
8149,1,3,1,4,1,2,0,7,152.0,9
8150,0,4,1,3,0,1,1,10,124.0,3
8151,1,3,1,3,1,2,0,10,152.0,0
8152,0,3,1,4,0,1,1,10,157.0,9
8153,0,3,1,3,0,2,1,10,124.0,7
8154,0,3,1,1,1,2,0,10,152.0,1
8155,1,3,1,2,1,2,0,11,152.0,3
8156,0,4,1,1,0,1,1,10,124.0,3
8157,0,3,1,3,0,2,1,7,152.0,6
8158,0,3,1,3,1,2,0,10,152.0,2
8159,1,4,1,3,1,1,0,10,124.0,8
8160,0,3,1,4,1,2,0,10,152.0,1
8161,0,3,1,1,0,2,0,7,152.0,6
8162,0,3,1,4,0,2,1,7,160.0,8
8163,0,4,1,3,0,1,1,7,26.0,7
8164,0,3,1,4,1,2,0,10,152.0,6
8165,1,4,1,3,0,1,1,10,11.0,7
8166,0,4,1,1,0,1,1,10,26.0,0
8167,1,3,1,3,0,2,1,10,152.0,2
8168,0,5,1,1,1,1,0,7,26.0,8
8169,1,5,1,4,0,1,0,10,124.0,3
8170,0,3,1,2,1,2,0,9,152.0,5
8171,1,6,1,4,1,1,0,10,26.0,1
8172,1,3,1,4,1,2,1,10,152.0,8
8173,0,5,1,1,0,1,1,10,26.0,3
8174,0,3,1,3,0,2,1,10,124.0,4
8175,0,5,1,4,0,1,1,9,25.0,7
8176,0,3,1,2,0,2,1,10,160.0,1
8177,1,5,1,3,0,1,1,10,26.0,5
8178,0,4,1,3,0,1,1,10,124.0,0
8179,1,4,1,3,0,1,1,7,26.0,9
8180,1,3,1,3,1,2,0,10,152.0,8
8181,0,3,1,1,1,2,0,10,152.0,0
8182,0,3,1,3,0,2,1,10,152.0,1
8183,1,4,1,3,0,1,1,10,26.0,2
8184,0,4,1,3,0,1,1,10,13.0,2
8185,1,3,1,4,1,2,0,10,152.0,1
8186,1,4,1,3,1,1,0,10,52.0,8
8187,0,4,1,3,0,1,1,10,154.0,8
8188,0,4,1,3,0,1,1,10,26.0,5
8189,1,3,1,2,1,2,0,10,152.0,5
8190,1,3,1,4,1,2,0,10,152.0,3
8191,1,3,1,4,1,2,0,10,152.0,8
8192,0,3,1,1,1,2,0,10,152.0,2
8193,1,3,1,2,0,2,0,10,152.0,6
8194,1,4,1,3,0,1,1,10,26.0,3
8195,0,4,1,1,1,1,0,10,124.0,0
8196,1,3,1,1,1,2,0,10,152.0,8
8197,1,3,1,3,1,2,1,10,160.0,3
8198,0,5,1,4,1,1,0,10,124.0,3
8199,1,3,1,3,1,2,0,10,152.0,6
8200,1,4,1,1,0,1,0,10,7.0,3
8201,0,3,1,4,1,2,0,10,152.0,6
8202,0,5,1,4,0,1,0,7,124.0,9
8203,1,4,1,2,0,1,1,10,124.0,0
8204,0,3,1,3,0,1,1,10,122.0,8
8205,0,5,1,3,1,1,0,11,124.0,6
8206,1,3,1,4,1,2,0,10,152.0,5
8207,1,3,1,4,0,2,1,10,152.0,7
8208,1,5,1,3,1,1,0,10,26.0,2
8209,1,4,1,4,1,1,0,10,124.0,0
8210,0,4,1,3,1,1,0,10,124.0,4
8211,0,4,1,3,0,1,1,10,3.0,5
8212,1,3,1,4,1,2,0,9,160.0,7
8213,1,4,1,1,0,1,1,10,26.0,5
8214,1,4,1,3,0,1,1,10,26.0,8
8215,1,3,1,4,0,2,1,7,152.0,2
8216,0,3,1,1,1,2,0,10,26.0,1
8217,1,3,1,3,1,2,0,10,152.0,3
8218,0,4,1,3,0,3,1,10,124.0,2
8219,1,3,1,3,0,2,1,10,152.0,5
8220,0,4,1,3,0,1,1,10,26.0,8
8221,0,3,1,1,1,2,0,10,152.0,8
8222,1,5,1,3,1,1,0,10,26.0,9
8223,0,5,1,4,0,1,1,7,154.0,7
8224,0,4,1,1,1,1,0,10,124.0,2
8225,0,4,1,3,1,1,0,7,124.0,5
8226,0,3,1,2,0,2,1,10,152.0,2
8227,0,5,1,3,0,1,0,7,26.0,4
8228,1,3,1,3,0,2,1,7,160.0,7
8229,0,3,1,2,0,1,1,10,26.0,4
8230,0,4,1,3,0,1,1,10,26.0,7
8231,0,4,1,2,0,1,1,10,26.0,9
8232,0,3,1,4,0,2,1,10,124.0,3
8233,1,4,1,1,1,1,0,7,124.0,2
8234,1,4,1,3,0,3,1,10,124.0,5
8235,0,4,1,3,1,1,0,10,26.0,6
8236,1,3,1,2,1,2,0,10,152.0,6
8237,1,3,1,3,1,2,0,10,152.0,5
8238,0,6,1,4,0,1,1,7,148.0,5
8239,0,4,1,3,0,1,1,10,124.0,3
8240,0,3,1,1,1,2,0,9,152.0,5
8241,0,5,1,3,0,1,1,10,122.0,1
8242,1,4,1,1,0,1,1,10,25.0,5
8243,0,3,1,4,1,2,0,10,152.0,9
8244,1,3,1,1,1,2,0,10,152.0,3
8245,1,5,1,3,1,1,0,10,26.0,3
8246,1,4,1,2,0,1,0,10,120.0,5
8247,1,3,1,1,1,2,0,10,152.0,0
8248,0,4,1,1,0,1,1,7,26.0,3
8249,0,5,1,4,0,1,1,7,26.0,5
8250,1,5,1,4,0,1,1,7,26.0,2
8251,1,3,1,1,1,2,0,10,152.0,3
8252,0,5,1,2,1,1,0,10,152.0,3
8253,1,3,1,3,1,2,0,10,152.0,6
8254,1,5,1,3,0,1,1,10,13.0,0
8255,1,3,1,2,1,2,0,10,152.0,4
8256,0,3,1,4,0,2,1,7,154.0,4
8257,0,3,1,4,0,2,1,10,160.0,1
8258,1,3,1,2,1,2,0,7,152.0,8
8259,0,5,1,3,1,1,0,7,124.0,0
8260,0,3,1,4,1,2,0,10,152.0,6
8261,1,3,1,1,1,2,0,10,151.0,4
8262,1,3,1,3,0,2,1,10,26.0,5
8263,0,4,1,4,0,1,1,7,26.0,5
8264,0,4,1,3,0,1,1,10,124.0,6
8265,1,3,1,4,1,2,0,9,152.0,0
8266,0,4,1,3,0,1,1,10,124.0,2
8267,0,3,1,3,0,2,1,10,152.0,2
8268,0,5,1,3,1,1,0,10,124.0,4
8269,1,3,1,4,0,2,1,10,152.0,8
8270,1,4,1,3,0,1,1,10,124.0,9
8271,0,5,1,3,0,1,1,10,124.0,0
8272,0,6,1,3,1,1,0,10,26.0,5
8273,0,5,1,3,1,1,0,11,26.0,6
8274,0,3,1,1,0,2,1,10,152.0,3
8275,1,3,1,4,1,2,0,10,152.0,4
8276,1,4,1,3,1,1,0,7,124.0,1
8277,0,5,1,1,1,1,0,10,26.0,4
8278,0,4,1,4,0,1,1,10,26.0,8
8279,1,3,1,4,0,2,0,10,152.0,4
8280,1,5,1,3,0,1,1,11,26.0,6
8281,1,3,1,1,0,2,1,10,151.0,0
8282,1,4,1,4,0,1,0,10,124.0,8
8283,1,3,1,3,1,2,0,10,152.0,4
8284,0,3,1,2,0,1,1,7,156.0,1
8285,1,3,1,2,0,2,1,10,152.0,4
8286,0,4,1,4,1,1,0,10,26.0,8
8287,0,4,1,1,1,1,0,10,26.0,6
8288,0,3,1,4,1,2,0,10,152.0,8
8289,1,3,1,1,1,2,0,10,152.0,4
8290,0,5,1,4,0,1,1,7,26.0,9
8291,1,4,1,3,1,1,0,10,22.0,5
8292,1,3,1,1,1,2,0,10,152.0,6
8293,0,5,1,1,0,1,1,7,26.0,3
8294,1,4,1,1,1,1,0,10,152.0,7
8295,0,3,1,2,0,2,1,9,154.0,6
8296,0,4,1,3,0,3,1,10,124.0,8
8297,1,5,1,3,0,1,1,10,26.0,9
8298,0,5,1,4,0,1,1,7,8.0,4
8299,0,3,1,4,1,2,0,10,152.0,9
8300,0,4,1,3,0,1,1,7,156.0,7
8301,1,4,1,2,1,1,0,10,124.0,7
8302,0,4,1,1,1,1,0,7,26.0,2
8303,0,6,1,4,0,1,1,11,26.0,4
8304,1,5,1,3,0,1,1,10,26.0,2
8305,1,4,1,1,1,1,0,10,26.0,4
8306,0,3,1,4,1,2,0,10,152.0,3
8307,1,3,1,3,1,2,0,10,152.0,7
8308,1,3,1,3,0,3,1,10,124.0,7
8309,1,3,1,3,1,2,0,10,152.0,0
8310,0,4,1,3,0,1,1,10,125.0,7
8311,0,4,1,1,0,1,1,10,124.0,6
8312,0,4,1,4,0,1,1,10,136.0,8
8313,0,4,1,3,0,1,1,10,157.0,5
8314,0,5,1,3,0,3,1,10,26.0,6
8315,0,6,1,4,0,1,1,7,157.0,6
8316,0,3,1,3,1,2,0,10,152.0,9
8317,1,5,1,3,0,3,1,10,124.0,1
8318,0,4,1,3,1,1,0,10,26.0,9
8319,0,5,1,4,1,1,0,7,9.0,6
8320,1,3,1,2,1,2,0,10,152.0,6
8321,1,3,1,1,0,2,1,10,152.0,3
8322,0,4,1,4,0,1,1,7,157.0,7
8323,1,3,1,2,1,1,0,10,124.0,3
8324,0,3,1,3,1,2,0,10,152.0,1
8325,1,3,1,3,1,2,0,11,122.0,4
8326,1,3,1,1,1,2,0,9,152.0,4
8327,1,3,1,2,0,2,1,10,152.0,6
8328,0,5,1,2,0,1,1,10,26.0,8
8329,0,4,1,3,0,1,1,10,157.0,6
8330,1,4,1,3,0,1,1,10,124.0,3
8331,0,4,1,3,0,1,1,10,124.0,2
8332,0,3,1,4,1,2,0,10,152.0,7
8333,0,5,1,1,0,1,1,7,157.0,8
8334,0,5,1,3,0,1,1,10,124.0,6
8335,1,3,1,4,1,2,0,10,152.0,1
8336,1,3,1,2,1,2,0,10,152.0,3
8337,1,5,1,2,1,1,0,10,152.0,6
8338,1,5,1,3,0,1,1,10,124.0,6
8339,0,6,1,3,1,1,0,10,124.0,3
8340,1,3,1,2,1,2,0,10,160.0,6
8341,1,3,1,4,1,2,0,7,152.0,8
8342,0,3,1,4,1,2,0,10,160.0,3
8343,1,3,1,2,0,2,0,7,26.0,6
8344,1,3,1,4,0,2,1,10,152.0,2
8345,0,5,1,3,0,1,1,11,124.0,4
8346,0,3,1,2,0,2,1,7,152.0,1
8347,0,3,1,4,1,2,0,10,152.0,1
8348,1,3,1,3,1,2,0,10,151.0,8
8349,1,3,1,1,0,2,1,10,152.0,8
8350,0,5,1,4,0,1,1,10,26.0,4
8351,0,5,1,3,0,3,1,10,26.0,7
8352,1,3,1,4,0,2,1,7,152.0,6
8353,1,3,1,2,0,2,0,7,122.0,9
8354,0,4,1,2,0,1,0,10,26.0,7
8355,0,6,1,1,0,1,1,10,124.0,7
8356,1,3,1,1,1,2,0,10,152.0,2
8357,1,3,1,4,1,2,0,10,152.0,5
8358,0,5,1,3,0,1,1,10,26.0,0
8359,1,4,1,4,0,1,1,7,124.0,1
8360,1,5,1,3,0,1,1,10,26.0,1
8361,0,4,1,3,0,1,1,10,26.0,0
8362,1,3,1,3,1,2,0,10,152.0,2
8363,0,3,1,4,1,2,0,10,107.0,1
8364,1,3,1,3,1,2,0,10,152.0,6
8365,1,4,1,3,0,1,1,10,26.0,7
8366,1,4,1,4,0,1,1,7,124.0,5
8367,1,4,1,3,0,1,1,10,124.0,5
8368,0,4,1,4,1,1,0,10,26.0,4
8369,1,4,1,2,0,1,1,7,124.0,1
8370,1,3,1,4,1,2,0,9,152.0,4
8371,0,4,1,3,1,1,0,10,26.0,5
8372,1,4,1,1,0,1,1,10,152.0,2
8373,1,3,1,2,1,2,0,10,152.0,9
8374,0,3,1,3,1,2,0,7,156.0,9
8375,1,4,1,3,0,1,1,10,147.0,5
8376,0,3,1,1,1,2,0,10,152.0,7
8377,0,5,1,4,1,1,0,7,124.0,9
8378,0,4,1,4,0,1,1,10,152.0,6
8379,0,4,1,3,1,1,0,7,124.0,8
8380,1,3,1,3,1,2,0,10,152.0,3
8381,1,3,1,4,0,2,1,10,151.0,7
8382,0,5,1,1,0,1,1,10,26.0,0
8383,1,3,1,1,0,2,0,7,152.0,9
8384,1,4,1,2,1,1,0,7,26.0,9
8385,1,3,1,1,1,2,0,10,152.0,6
8386,0,3,1,3,0,2,1,10,152.0,9
8387,1,3,1,3,0,1,1,10,124.0,5
8388,1,4,1,3,1,1,0,10,26.0,2
8389,1,3,1,4,1,2,0,7,160.0,2
8390,1,4,1,1,0,1,1,10,124.0,8
8391,1,3,1,1,1,2,0,10,151.0,3
8392,0,5,1,3,0,1,1,10,26.0,3
8393,1,3,1,2,1,2,0,10,26.0,1
8394,0,4,1,2,1,1,0,10,124.0,7
8395,0,6,1,3,1,1,0,10,124.0,8
8396,0,3,1,4,0,2,1,10,152.0,7
8397,0,4,1,3,0,1,1,10,26.0,6
8398,0,4,1,3,1,1,0,10,26.0,2
8399,1,5,1,3,1,1,0,10,26.0,9
8400,1,3,1,3,1,2,0,10,152.0,4
8401,0,4,1,3,0,1,1,10,26.0,0
8402,1,5,1,3,0,1,1,11,52.0,2
8403,1,3,1,2,0,2,1,10,152.0,6
8404,1,5,1,3,0,1,1,10,26.0,2
8405,0,4,1,4,1,1,0,10,124.0,8
8406,0,4,1,3,0,1,1,10,26.0,1
8407,0,4,1,3,0,1,1,10,26.0,1
8408,1,3,1,4,1,2,0,10,152.0,7
8409,0,4,1,3,0,1,1,10,124.0,6
8410,0,4,1,2,0,3,1,10,124.0,3
8411,0,4,1,4,0,1,1,10,26.0,3
8412,0,3,1,3,0,1,1,10,44.0,3
8413,1,4,1,3,0,1,1,10,124.0,4
8414,0,5,1,3,1,1,0,11,26.0,4
8415,1,3,1,2,1,2,0,9,152.0,6
8416,0,3,1,4,1,2,0,10,152.0,4
8417,1,3,1,4,0,2,1,10,152.0,7
8418,1,5,1,1,1,1,1,10,26.0,5
8419,1,4,1,3,0,3,1,10,26.0,3
8420,1,3,1,3,1,2,0,10,152.0,3
8421,0,5,1,3,0,1,1,11,124.0,4
8422,0,4,1,2,0,1,1,10,26.0,9
8423,1,4,1,1,0,1,1,10,124.0,8
8424,0,5,1,1,0,1,1,7,26.0,9
8425,0,3,1,4,0,1,1,10,122.0,2
8426,1,3,1,4,1,2,0,7,160.0,7
8427,1,4,1,3,1,1,0,10,124.0,6
8428,0,3,1,2,0,1,1,9,124.0,7
8429,0,3,1,3,0,1,1,9,124.0,5
8430,0,5,1,4,1,1,0,7,156.0,1
8431,1,6,1,3,0,1,1,10,26.0,9
8432,0,3,1,2,1,2,0,7,152.0,1
8433,1,3,1,3,1,2,0,10,152.0,7
8434,1,5,1,3,1,1,0,10,26.0,3
8435,1,3,1,3,0,1,1,7,124.0,5
8436,0,4,1,4,0,1,1,10,26.0,2
8437,0,5,1,3,1,1,0,10,26.0,5
8438,1,5,1,3,1,1,0,10,124.0,7
8439,1,3,1,1,0,2,0,7,152.0,7
8440,0,4,1,3,0,1,1,10,26.0,5
8441,0,3,1,4,0,1,1,10,122.0,7
8442,1,3,1,4,0,2,1,10,152.0,9
8443,0,3,1,4,1,2,0,10,152.0,8
8444,0,3,1,1,1,2,1,10,160.0,6
8445,1,3,1,4,1,2,0,7,152.0,3
8446,0,5,1,3,0,1,1,10,124.0,9
8447,0,3,1,3,0,2,1,10,152.0,4
8448,0,3,1,1,0,2,0,10,152.0,1
8449,0,3,1,4,0,2,1,10,160.0,4
8450,0,4,1,2,0,1,1,10,124.0,7
8451,0,5,1,3,0,1,1,10,26.0,8
8452,1,3,1,3,1,2,0,10,152.0,9
8453,1,3,1,4,1,2,0,7,152.0,3
8454,0,3,1,1,1,2,0,10,152.0,1
8455,1,3,1,4,1,2,0,10,152.0,8
8456,1,3,1,3,1,2,0,10,152.0,2
8457,0,4,1,1,0,1,1,11,26.0,9
8458,1,3,1,2,0,1,1,7,26.0,4
8459,0,4,1,3,0,3,1,10,26.0,5
8460,0,3,1,1,1,1,0,10,124.0,2
8461,1,3,1,3,1,2,0,10,152.0,2
8462,0,5,1,4,1,1,0,10,124.0,3
8463,0,3,1,1,1,2,0,10,152.0,9
8464,1,6,1,3,0,1,1,10,26.0,3
8465,0,4,1,3,0,1,1,10,26.0,4
8466,1,5,1,3,0,1,1,10,26.0,4
8467,1,4,1,2,0,1,1,10,26.0,8
8468,1,3,1,2,0,1,1,9,156.0,5
8469,0,5,1,3,1,1,0,10,124.0,8
8470,0,3,1,4,1,2,0,7,152.0,5
8471,0,4,1,4,0,1,1,9,26.0,1
8472,0,3,1,4,1,2,0,10,152.0,4
8473,0,5,1,3,1,1,0,10,124.0,6
8474,1,3,1,3,0,2,1,10,152.0,4
8475,1,3,1,3,1,2,0,10,152.0,1
8476,0,3,1,1,0,2,0,7,1.0,2
8477,1,3,1,3,1,2,0,7,152.0,5
8478,1,3,1,1,1,2,0,10,152.0,4
8479,0,4,1,3,0,1,1,10,122.0,5
8480,0,4,1,3,0,1,1,10,55.0,4
8481,1,3,1,1,0,1,1,10,26.0,4
8482,1,3,1,2,1,2,0,7,152.0,4
8483,0,3,1,3,1,2,0,10,152.0,0
8484,1,3,1,2,0,2,0,7,151.0,9
8485,1,5,1,4,1,1,1,10,26.0,4
8486,1,4,1,3,1,1,1,10,124.0,4
8487,1,4,1,2,0,1,1,7,124.0,1
8488,0,3,1,2,0,2,1,10,26.0,4
8489,1,3,1,4,0,2,1,10,152.0,1
8490,0,3,1,1,1,2,0,10,152.0,9
8491,0,3,1,4,0,2,1,7,152.0,3
8492,0,4,1,1,0,1,1,10,26.0,0
8493,0,3,1,3,1,2,0,10,151.0,9
8494,0,3,1,1,1,1,0,7,124.0,5
8495,1,3,1,4,1,2,0,10,152.0,4
8496,0,3,1,1,1,2,0,10,152.0,0
8497,1,4,1,3,1,1,0,10,124.0,7
8498,0,4,1,4,1,1,0,10,11.0,6
8499,0,4,1,2,0,1,1,7,124.0,8
8500,0,5,1,4,1,1,0,7,119.0,7
8501,0,5,1,4,1,1,0,10,124.0,3
8502,0,5,1,3,1,1,1,11,30.0,1
8503,1,4,1,3,0,3,1,10,157.0,4
8504,0,3,1,1,1,2,0,10,152.0,7
8505,1,5,1,3,0,1,1,10,26.0,5
8506,1,3,1,1,1,2,0,10,152.0,9
8507,1,3,1,1,1,2,0,10,152.0,5
8508,0,4,1,3,0,1,1,10,26.0,5
8509,1,3,1,1,0,2,1,10,160.0,6
8510,1,4,1,3,0,1,1,10,124.0,9
8511,0,3,1,3,0,2,1,7,160.0,1
8512,0,3,1,1,0,2,1,7,160.0,0
8513,1,4,1,3,0,1,1,10,124.0,3
8514,1,3,1,4,1,2,0,10,152.0,3
8515,1,3,1,1,1,2,0,10,152.0,5
8516,1,5,1,4,0,1,0,10,12.0,1
8517,1,3,1,2,1,2,0,10,152.0,2
8518,1,3,1,1,0,2,1,10,152.0,3
8519,1,4,1,3,0,3,1,10,26.0,2
8520,0,3,1,4,1,2,0,10,152.0,1
8521,1,3,1,3,0,2,1,10,154.0,8
8522,1,5,1,3,0,1,1,10,26.0,0
8523,1,3,1,4,1,2,0,10,152.0,7
8524,0,6,0,3,1,1,0,10,124.0,6
8525,1,4,1,3,0,1,1,10,26.0,9
8526,0,6,1,2,1,1,0,10,26.0,2
8527,1,4,1,4,0,1,1,10,160.0,1
8528,1,5,1,3,0,3,1,10,26.0,9
8529,1,3,1,4,1,2,0,10,152.0,0
8530,0,4,1,1,0,1,0,10,124.0,7
8531,0,3,1,3,1,2,1,10,152.0,1
8532,1,3,1,4,1,2,0,10,152.0,0
8533,1,3,1,4,1,2,0,10,152.0,6
8534,1,5,1,3,0,1,1,10,26.0,9
8535,0,6,1,3,1,1,0,10,60.0,8
8536,1,5,1,4,0,1,1,10,26.0,9
8537,0,3,1,3,1,1,0,10,152.0,3
8538,0,4,1,2,1,1,0,9,124.0,3
8539,1,3,1,4,0,2,1,10,151.0,2
8540,1,6,1,2,1,1,0,10,14.0,8
8541,1,5,1,3,0,1,1,10,26.0,1
8542,1,6,1,3,0,3,1,10,26.0,2
8543,1,5,1,3,0,1,1,10,26.0,2
8544,1,4,1,4,1,1,0,10,26.0,7
8545,0,3,1,2,0,2,1,9,152.0,1
8546,1,3,1,2,1,2,0,10,152.0,6
8547,0,4,1,3,0,1,1,10,26.0,2
8548,0,5,1,3,1,1,0,10,124.0,3
8549,0,4,1,3,1,1,0,10,124.0,4
8550,1,4,1,3,1,1,0,10,22.0,9
8551,1,3,1,2,1,2,0,10,152.0,0
8552,0,3,1,3,1,2,0,9,152.0,9
8553,1,5,1,4,0,1,1,7,26.0,7
8554,1,3,1,2,0,2,0,10,151.0,8
8555,0,3,1,4,1,2,0,10,152.0,6
8556,0,3,1,4,1,2,0,10,160.0,8
8557,0,5,1,3,0,1,1,10,26.0,7
8558,0,5,1,3,0,1,1,10,26.0,9
8559,0,3,1,2,1,2,0,10,152.0,0
8560,1,3,1,4,1,1,0,10,124.0,0
8561,0,3,1,2,0,2,1,9,151.0,3
8562,0,3,1,1,0,2,1,7,124.0,9
8563,1,3,1,3,1,2,0,10,152.0,8
8564,1,3,1,4,1,2,0,9,151.0,3
8565,1,3,1,4,1,2,0,7,152.0,7
8566,0,5,1,3,0,1,1,10,124.0,9
8567,0,3,1,4,1,2,0,10,152.0,0
8568,1,3,1,4,1,2,1,10,152.0,5
8569,0,3,1,1,1,2,0,10,152.0,9
8570,1,3,1,1,1,2,0,10,152.0,3
8571,0,4,1,4,0,1,1,10,152.0,2
8572,1,3,1,2,1,2,0,10,152.0,8
8573,1,5,1,3,1,1,0,10,26.0,5
8574,0,4,1,1,0,1,1,10,26.0,1
8575,1,4,1,3,0,1,1,10,154.0,2
8576,0,3,1,4,1,2,0,7,160.0,7
8577,1,5,1,4,0,1,1,10,124.0,9
8578,1,3,1,1,1,2,0,9,152.0,9
8579,1,3,1,1,0,2,1,10,152.0,2
8580,1,4,1,1,1,1,0,10,124.0,1
8581,1,4,1,4,0,1,1,7,154.0,0
8582,0,3,1,1,1,2,0,10,152.0,5
8583,1,3,1,2,1,2,0,10,152.0,2
8584,1,3,1,4,0,2,1,10,124.0,4
8585,1,3,1,1,1,2,0,10,152.0,5
8586,0,4,1,2,1,1,0,10,124.0,8
8587,0,4,1,4,0,1,1,10,26.0,9
8588,0,5,1,3,0,1,1,10,122.0,2
8589,0,3,1,4,1,2,0,10,160.0,3
8590,0,5,0,1,1,1,0,7,26.0,3
8591,0,5,1,3,0,3,1,10,26.0,1
8592,0,4,1,4,1,1,1,10,11.0,2
8593,0,3,1,2,0,2,0,10,152.0,2
8594,0,4,1,4,0,1,1,7,156.0,3
8595,0,4,1,3,0,1,1,10,25.0,2
8596,1,3,1,3,1,2,0,10,152.0,3
8597,0,3,1,4,1,2,0,10,160.0,8
8598,1,3,1,3,1,1,0,10,26.0,6
8599,0,3,1,4,0,2,1,10,152.0,5
8600,0,5,1,4,1,1,0,10,26.0,3
8601,0,3,1,4,1,2,0,10,152.0,5
8602,1,4,1,3,0,1,1,10,124.0,5
8603,1,3,1,4,1,2,1,10,160.0,1
8604,1,3,1,3,0,2,1,10,152.0,6
8605,0,3,1,3,0,1,1,10,26.0,3
8606,1,4,1,3,0,1,1,10,26.0,2
8607,0,5,1,3,1,1,0,10,122.0,8
8608,0,3,1,4,0,2,0,10,152.0,3
8609,1,3,1,2,1,2,0,10,152.0,9
8610,0,4,1,1,0,1,1,10,124.0,4
8611,1,3,1,4,1,2,0,10,152.0,3
8612,0,3,1,2,1,2,0,10,160.0,3
8613,1,5,1,3,0,1,1,10,124.0,3
8614,0,3,1,4,1,2,0,10,151.0,1
8615,0,5,1,3,0,1,1,10,155.0,2
8616,1,3,1,1,1,2,0,10,152.0,7
8617,1,3,1,4,0,1,1,10,124.0,6
8618,1,6,1,3,0,1,1,10,124.0,9
8619,1,4,1,4,0,1,1,10,124.0,3
8620,0,3,1,4,0,2,1,10,152.0,2
8621,0,3,1,3,1,2,0,10,152.0,3
8622,1,4,1,2,0,1,1,10,26.0,3
8623,1,3,1,3,0,2,1,7,152.0,0
8624,1,3,1,4,1,2,0,10,152.0,3
8625,1,5,1,4,0,1,1,10,157.0,3
8626,0,4,1,1,1,1,0,10,7.0,6
8627,1,5,1,3,0,1,1,10,26.0,8
8628,1,3,1,3,0,2,1,10,152.0,1
8629,0,4,1,3,0,1,1,10,124.0,7
