id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
15436,1,3,1,2,0,2,1,7,160.0,4,0
15437,0,3,1,4,1,2,0,7,152.0,1,0
15438,1,3,1,4,0,1,1,10,136.0,9,1
15439,1,3,1,2,0,1,1,10,124.0,1,0
15440,0,3,1,1,1,2,0,10,26.0,8,0
15441,0,3,1,4,0,2,1,9,152.0,6,1
15442,1,3,1,4,1,2,0,10,152.0,1,0
15443,0,5,1,2,0,1,1,10,26.0,0,0
15444,0,4,1,3,0,1,1,7,124.0,0,0
15445,1,4,1,1,0,1,1,10,26.0,9,0
15446,1,3,1,1,0,2,1,10,160.0,5,0
15447,0,3,1,3,0,1,1,7,157.0,9,1
15448,1,3,1,1,1,2,0,7,152.0,5,0
15449,0,4,1,3,0,1,1,11,124.0,1,0
15450,1,3,1,3,1,2,0,7,124.0,6,0
15451,0,3,1,4,0,2,1,10,152.0,0,0
15452,0,6,1,3,0,1,0,10,26.0,1,0
15453,1,3,1,1,1,2,0,10,152.0,1,0
15454,0,6,1,3,0,3,1,10,13.0,5,0
15455,0,3,1,4,1,2,0,10,152.0,0,0
15456,1,3,1,3,0,2,1,10,160.0,8,0
15457,0,5,1,1,0,1,1,10,26.0,9,0
15458,0,3,1,4,1,2,0,10,152.0,8,0
15459,1,4,1,3,0,1,1,10,59.0,2,0
15460,0,5,1,4,1,1,0,7,30.0,4,0
15461,1,3,1,2,1,2,0,9,152.0,1,0
15462,0,4,1,4,0,1,1,7,26.0,8,0
15463,1,3,1,4,0,2,0,10,152.0,6,0
15464,1,3,1,4,1,2,0,7,152.0,1,0
15465,1,4,1,3,0,1,1,10,124.0,3,1
15466,0,3,1,3,0,2,1,10,152.0,0,0
15467,1,3,1,4,0,2,1,11,26.0,3,1
15468,1,4,1,3,1,1,0,10,152.0,9,0
15469,1,6,1,1,1,1,1,10,7.0,2,0
15470,1,3,1,2,1,2,0,10,152.0,4,0
15471,0,3,1,2,1,2,1,10,152.0,0,0
15472,1,3,1,1,1,2,0,10,152.0,7,0
15473,1,5,1,4,0,1,1,10,124.0,6,0
15474,0,3,1,3,0,2,1,10,152.0,1,0
15475,0,4,1,4,0,1,1,10,124.0,1,1
15476,0,4,1,3,0,1,1,7,156.0,6,0
15477,1,3,1,4,0,2,1,10,152.0,8,0
15478,0,4,1,3,0,1,1,10,124.0,6,1
15479,1,5,1,4,1,1,0,10,152.0,8,0
15480,1,4,1,1,0,1,1,10,155.0,7,0
15481,1,5,1,1,0,1,1,10,26.0,5,0
15482,1,5,1,4,0,3,1,10,156.0,9,1
15483,1,4,1,2,1,1,0,10,152.0,2,0
15484,1,4,1,4,0,1,1,11,26.0,8,1
15485,1,3,1,4,0,2,1,7,156.0,8,1
15486,1,3,1,3,1,2,0,10,152.0,7,0
15487,0,4,1,3,0,1,1,10,124.0,2,0
15488,0,4,1,3,0,1,1,10,124.0,4,1
15489,1,4,1,3,0,1,1,7,26.0,6,0
15490,1,4,1,3,1,1,0,10,124.0,3,0
15491,1,4,1,1,0,1,1,7,156.0,5,0
15492,1,4,1,3,0,1,1,10,26.0,3,1
15493,0,3,1,4,1,2,0,10,152.0,6,0
15494,0,3,1,3,1,2,0,10,152.0,1,0
15495,0,3,1,3,0,2,1,10,154.0,5,1
15496,1,3,1,3,1,2,0,10,152.0,5,0
15497,1,3,1,3,1,2,0,10,152.0,8,0
15498,1,3,1,1,1,2,0,10,152.0,4,0
15499,1,3,1,2,0,1,1,10,157.0,1,0
15500,0,3,1,2,1,2,0,10,152.0,4,0
15501,0,4,1,4,0,1,1,10,16.0,4,0
15502,0,4,1,1,0,1,1,11,26.0,5,1
15503,1,3,1,4,1,2,0,10,152.0,3,0
15504,1,4,1,2,0,1,1,10,26.0,4,1
15505,1,3,1,2,0,2,0,7,160.0,3,1
15506,0,4,1,4,1,1,0,10,124.0,0,0
15507,1,3,1,1,1,2,0,10,152.0,2,0
15508,1,3,1,4,0,2,0,9,152.0,4,0
15509,1,4,1,4,0,1,1,10,124.0,7,0
15510,0,4,1,1,0,1,1,10,124.0,1,1
15511,0,3,1,4,0,2,1,10,152.0,7,0
15512,1,4,1,3,0,1,1,10,124.0,9,0
15513,1,3,1,4,1,2,0,10,160.0,4,0
15514,0,4,1,3,0,1,1,10,122.0,1,1
15515,1,4,1,1,0,3,1,10,124.0,3,1
15516,0,3,1,1,0,2,1,10,152.0,0,0
15517,0,3,1,3,1,2,0,11,152.0,7,0
15518,0,3,1,3,1,1,0,11,152.0,4,0
15519,0,3,1,3,1,1,1,10,122.0,5,0
15520,1,4,1,4,0,1,1,10,156.0,0,0
15521,1,3,1,1,0,2,1,10,152.0,6,0
15522,1,3,1,3,1,2,0,7,160.0,4,0
15523,1,3,1,3,1,2,0,7,152.0,0,0
15524,1,4,1,3,0,1,1,10,154.0,1,1
15525,0,3,1,1,1,1,0,10,26.0,6,0
15526,0,4,1,3,0,1,1,10,124.0,7,1
15527,1,3,1,2,1,2,0,10,26.0,1,0
15528,0,4,1,2,0,1,1,10,124.0,9,0
15529,1,3,1,4,1,2,0,7,152.0,3,0
15530,1,5,1,3,0,3,1,7,52.0,3,0
15531,0,3,1,1,1,2,0,10,152.0,2,0
15532,1,4,1,3,1,1,0,10,152.0,2,0
15533,1,3,1,4,1,2,0,10,152.0,6,0
15534,0,3,1,1,1,1,0,7,124.0,8,0
15535,0,4,1,3,0,1,1,10,26.0,3,0
15536,1,4,1,4,1,1,0,7,26.0,9,0
15537,0,3,1,3,1,1,1,10,124.0,3,0
15538,1,3,1,2,1,2,0,10,160.0,9,0
15539,0,3,1,3,1,2,0,7,152.0,2,0
15540,1,3,1,2,1,2,0,10,152.0,6,0
15541,0,5,1,1,0,1,1,10,124.0,4,0
15542,1,3,1,3,1,2,0,11,152.0,8,0
15543,1,3,1,3,1,1,1,7,156.0,1,0
15544,0,3,1,4,1,2,0,9,160.0,1,0
15545,0,4,1,3,0,1,1,10,124.0,7,0
15546,1,4,1,3,0,1,1,10,26.0,7,0
15547,0,5,1,3,0,3,1,10,26.0,3,0
15548,1,4,1,4,1,1,0,10,26.0,2,0
15549,1,3,1,2,0,2,1,9,152.0,2,0
15550,1,4,1,4,0,1,1,10,124.0,2,0
15551,0,3,1,4,1,2,0,10,152.0,2,0
15552,1,3,1,4,0,2,1,9,152.0,3,0
15553,1,3,1,4,1,2,0,10,152.0,0,0
15554,0,3,1,3,1,2,0,10,152.0,0,0
15555,0,4,1,2,1,1,0,10,124.0,8,0
15556,1,3,1,3,0,2,1,10,152.0,7,0
15557,0,3,1,4,1,2,0,10,152.0,0,0
15558,0,4,1,1,0,1,1,10,26.0,6,0
15559,1,4,1,4,1,1,0,11,124.0,9,0
15560,0,4,1,3,1,1,0,10,124.0,3,0
15561,1,3,1,4,1,1,0,7,152.0,2,0
15562,0,4,1,3,1,1,0,10,26.0,7,0
15563,0,6,1,4,0,1,1,10,11.0,4,0
15564,0,3,1,4,0,2,1,7,124.0,4,0
15565,0,5,1,3,0,1,1,10,26.0,8,1
15566,1,3,1,1,1,1,0,7,124.0,8,0
15567,1,3,1,3,1,2,0,10,152.0,8,0
15568,0,4,1,3,0,1,1,10,124.0,2,0
15569,0,4,1,2,1,1,0,7,124.0,0,0
15570,1,4,1,3,1,1,0,10,26.0,1,0
15571,0,5,1,3,0,1,1,10,124.0,1,0
15572,1,6,1,4,1,1,0,7,26.0,6,0
15573,0,3,1,1,0,1,1,7,157.0,3,0
15574,0,3,1,3,1,2,0,10,152.0,2,0
15575,1,3,1,3,0,1,1,10,157.0,1,1
15576,0,3,1,3,1,2,0,10,160.0,7,0
15577,0,3,1,2,1,2,0,10,152.0,4,0
15578,0,4,1,3,0,3,1,10,124.0,7,1
15579,1,4,1,3,0,1,1,10,124.0,1,0
15580,0,5,1,4,0,1,1,7,103.0,3,0
15581,1,5,1,3,0,1,1,11,157.0,1,1
15582,0,5,1,4,0,3,1,10,122.0,6,0
15583,0,3,1,3,1,2,0,9,152.0,7,0
15584,0,3,1,1,1,2,0,7,152.0,9,0
15585,1,4,1,4,0,1,1,10,124.0,8,1
15586,0,6,1,1,1,1,0,7,26.0,4,0
15587,0,5,1,2,0,3,1,10,124.0,4,0
15588,0,5,1,4,1,1,0,10,152.0,5,0
15589,1,5,1,3,0,1,1,10,26.0,1,1
15590,1,4,1,1,0,1,1,7,124.0,7,1
15591,1,4,1,1,1,1,0,7,26.0,9,0
15592,1,3,1,4,1,2,0,10,152.0,8,0
15593,1,3,1,3,0,2,1,7,152.0,5,0
15594,0,3,1,3,0,2,1,10,152.0,4,0
15595,0,5,1,3,0,1,1,10,124.0,8,0
15596,1,3,1,3,1,2,0,10,152.0,5,0
15597,0,6,1,3,1,1,0,10,124.0,4,0
15598,0,4,1,4,0,1,1,10,26.0,1,1
15599,1,3,1,3,1,2,0,10,152.0,5,0
15600,1,5,1,3,1,1,0,10,26.0,8,0
15601,0,3,1,1,0,2,1,10,152.0,3,0
15602,0,6,1,3,0,1,1,10,26.0,2,0
15603,0,3,1,4,1,2,0,10,152.0,8,0
15604,1,3,1,3,0,1,1,7,163.0,2,0
15605,0,3,1,3,0,2,1,7,124.0,0,0
15606,0,4,1,3,0,1,1,10,124.0,8,0
15607,0,4,1,4,1,1,0,10,124.0,7,0
15608,1,3,1,4,1,2,0,10,152.0,3,0
15609,0,5,1,3,0,1,1,10,124.0,9,0
15610,1,3,1,3,1,2,0,10,152.0,5,0
15611,1,5,1,3,0,1,1,10,26.0,8,0
15612,0,4,1,3,0,1,1,10,122.0,8,1
15613,1,3,1,1,1,2,0,10,152.0,5,0
15614,1,4,1,3,1,1,0,10,26.0,4,0
15615,0,4,1,3,1,1,0,10,26.0,5,0
15616,0,3,1,1,0,2,1,10,152.0,4,0
15617,1,3,1,2,1,2,1,10,151.0,2,0
15618,1,3,1,4,1,2,0,9,152.0,4,0
15619,1,3,1,3,1,2,0,10,152.0,1,0
15620,1,3,1,1,1,2,0,10,160.0,6,0
15621,0,3,1,3,1,2,0,10,152.0,6,0
15622,0,3,1,4,0,2,1,10,152.0,8,0
15623,1,3,1,3,0,2,1,10,26.0,9,1
15624,0,3,1,4,0,2,1,10,124.0,3,1
15625,1,4,1,3,1,1,0,7,26.0,0,0
15626,0,6,1,3,1,1,0,10,122.0,3,0
15627,1,5,1,3,1,1,0,10,26.0,6,0
15628,0,3,1,4,0,1,1,7,156.0,5,0
15629,0,5,1,2,0,3,1,10,124.0,7,0
15630,0,5,1,1,1,1,0,10,124.0,8,0
15631,0,3,1,1,1,2,0,10,152.0,7,0
15632,1,4,1,3,1,1,0,10,26.0,4,0
15633,0,5,1,4,1,1,0,11,124.0,6,0
15634,1,6,1,4,1,1,1,10,26.0,4,0
15635,0,3,1,4,1,2,0,10,152.0,1,0
15636,0,3,1,3,1,2,0,10,160.0,4,0
15637,0,5,1,4,1,1,0,10,124.0,4,0
15638,0,3,1,4,1,2,0,10,152.0,1,0
15639,0,3,1,2,1,2,0,10,152.0,8,0
15640,1,5,1,3,1,1,0,10,152.0,8,0
15641,0,3,1,4,1,2,0,10,152.0,9,0
15642,1,5,1,1,1,1,0,10,156.0,0,0
15643,0,4,1,3,0,1,1,11,122.0,1,1
15644,0,5,1,1,1,1,0,10,26.0,1,0
15645,0,3,1,4,0,2,1,10,152.0,3,0
15646,1,4,1,3,1,1,0,7,124.0,9,0
15647,0,4,1,3,0,1,1,7,26.0,4,0
15648,1,5,1,4,0,1,1,10,26.0,1,0
15649,0,3,1,4,1,2,0,9,160.0,1,0
15650,0,5,1,4,0,1,1,10,124.0,2,0
15651,1,3,1,3,1,2,0,10,152.0,8,0
15652,0,5,1,4,0,1,1,7,26.0,8,0
15653,0,6,1,4,1,1,0,10,124.0,1,0
15654,1,5,1,3,1,1,0,7,124.0,4,0
15655,1,4,1,4,0,1,1,10,26.0,2,0
15656,0,5,1,4,1,1,0,10,26.0,2,0
15657,0,4,1,3,0,1,1,10,26.0,6,1
15658,1,3,1,2,1,2,0,10,152.0,2,0
15659,0,4,1,1,1,1,0,10,26.0,1,0
15660,1,4,1,4,1,1,0,7,124.0,7,0
15661,0,3,1,3,0,1,0,10,26.0,6,0
15662,0,3,1,4,1,2,0,10,152.0,5,0
15663,0,5,1,4,1,1,0,10,26.0,5,0
15664,0,5,1,3,0,1,0,10,124.0,2,0
15665,1,5,1,1,0,1,0,7,26.0,3,0
15666,1,3,1,1,1,2,0,10,152.0,6,0
15667,1,3,1,3,1,2,0,10,152.0,4,0
15668,1,3,1,4,0,2,1,10,152.0,3,0
15669,0,5,1,3,0,1,1,11,25.0,8,1
15670,1,3,1,2,1,2,0,10,152.0,0,0
15671,1,3,1,1,0,2,1,10,151.0,8,0
15672,1,3,1,3,1,2,0,10,152.0,7,0
15673,0,3,1,4,0,1,1,7,163.0,3,1
15674,0,4,1,3,0,1,1,10,124.0,2,1
15675,0,3,1,3,0,2,1,10,124.0,6,1
15676,0,4,1,1,0,1,1,10,124.0,0,1
15677,1,3,1,1,1,2,0,10,151.0,1,0
15678,1,3,1,3,1,2,0,10,152.0,8,0
15679,0,4,1,3,0,1,1,10,26.0,1,0
15680,0,4,1,1,1,1,0,10,26.0,2,0
15681,1,4,1,1,1,1,0,10,7.0,8,0
15682,1,4,1,3,0,3,1,10,155.0,8,1
15683,0,4,1,1,0,1,0,10,124.0,6,0
15684,0,5,1,3,1,1,0,10,124.0,7,0
15685,0,5,1,1,0,3,1,7,26.0,6,0
15686,0,3,1,3,1,2,0,7,160.0,5,0
15687,1,3,1,1,0,2,1,10,160.0,1,0
15688,1,3,1,2,1,2,0,10,152.0,1,0
15689,1,4,1,1,1,1,0,10,124.0,7,0
15690,0,4,1,3,0,1,1,10,124.0,6,0
15691,1,4,1,4,0,1,1,10,26.0,8,1
15692,1,4,1,3,0,1,1,10,26.0,7,0
15693,1,4,1,1,1,1,0,10,26.0,8,0
15694,1,3,1,2,0,1,0,10,124.0,3,0
15695,1,3,1,4,1,2,0,10,152.0,4,0
15696,0,4,1,2,1,1,0,7,133.0,2,0
15697,1,3,1,4,1,2,0,10,152.0,5,0
15698,0,4,1,4,0,1,1,7,3.0,5,0
15699,0,3,1,3,0,2,1,10,152.0,7,0
15700,0,3,1,1,1,2,0,10,160.0,8,0
15701,0,4,1,1,1,1,0,7,122.0,9,0
15702,0,3,1,1,1,2,0,10,160.0,9,0
15703,1,5,1,3,0,1,1,10,26.0,6,0
15704,0,4,1,3,0,1,1,10,124.0,1,1
15705,1,4,1,2,0,1,1,10,124.0,7,0
15706,1,6,1,3,1,1,0,10,122.0,3,0
15707,0,5,1,3,1,1,0,10,124.0,1,0
15708,1,4,1,4,1,1,0,10,11.0,2,0
15709,0,6,1,3,0,3,1,10,122.0,4,0
15710,1,3,1,3,0,2,1,10,152.0,3,1
15711,0,3,1,3,1,2,0,10,152.0,1,0
15712,0,4,1,4,0,1,1,10,124.0,0,0
15713,0,4,1,1,0,1,1,11,7.0,8,0
15714,1,3,1,4,0,2,0,7,152.0,7,0
15715,1,6,1,1,0,1,1,10,26.0,2,0
15716,0,3,1,4,1,2,0,10,152.0,0,0
15717,1,3,1,4,1,2,0,10,151.0,3,0
15718,1,3,1,3,1,2,1,9,151.0,3,0
15719,1,3,1,3,1,2,0,10,152.0,7,0
15720,0,4,1,3,0,1,1,7,124.0,1,0
15721,1,6,1,1,0,1,0,10,124.0,6,0
15722,0,3,1,2,1,2,0,7,160.0,1,0
15723,1,3,1,1,1,2,0,10,26.0,7,0
15724,0,5,1,2,0,3,1,10,124.0,6,0
15725,1,3,1,4,1,2,0,10,152.0,2,0
15726,1,4,1,4,0,1,0,10,124.0,1,0
15727,0,5,1,3,0,1,1,10,26.0,0,0
15728,1,4,1,3,0,1,1,7,122.0,9,1
15729,1,4,1,4,0,3,1,10,26.0,9,1
15730,1,3,1,3,0,2,1,10,152.0,3,1
15731,0,4,1,3,0,1,1,10,26.0,3,0
15732,0,3,1,4,1,2,0,7,163.0,5,0
15733,0,4,1,3,1,1,0,10,29.0,0,0
15734,0,3,1,1,1,2,0,10,152.0,5,0
15735,1,3,1,1,0,2,1,7,124.0,0,1
15736,1,4,1,3,0,1,1,10,26.0,0,1
15737,0,5,1,3,0,1,1,10,124.0,3,1
15738,1,3,1,3,1,1,1,10,29.0,5,0
15739,1,4,1,2,0,1,1,10,124.0,9,1
15740,0,4,1,3,1,1,0,10,26.0,0,0
15741,1,5,1,3,0,1,1,10,26.0,8,0
15742,1,4,1,3,0,1,1,10,154.0,9,0
15743,0,4,1,1,0,1,1,10,26.0,8,1
15744,1,3,1,4,1,2,0,7,152.0,9,0
15745,0,3,1,4,1,2,0,10,152.0,1,0
15746,0,3,1,1,1,2,0,9,152.0,2,0
15747,0,3,1,4,1,2,1,10,152.0,6,0
15748,0,3,1,3,0,2,1,10,152.0,3,0
15749,0,4,1,2,0,1,1,10,124.0,2,0
15750,0,5,1,3,0,1,1,11,30.0,6,1
15751,1,3,1,3,1,2,0,10,152.0,0,0
15752,1,3,1,1,1,2,0,7,152.0,0,0
15753,0,4,1,4,0,1,1,10,124.0,9,0
15754,1,3,1,3,0,1,1,7,157.0,9,1
15755,0,3,1,3,1,2,0,10,152.0,6,0
15756,1,3,1,3,0,1,1,10,124.0,6,1
15757,0,5,1,3,0,1,1,10,122.0,0,0
15758,1,4,1,3,1,1,0,10,124.0,8,0
15759,0,3,1,1,1,2,0,7,160.0,2,0
15760,1,4,1,3,1,1,0,10,26.0,9,0
15761,0,4,1,3,0,1,1,10,124.0,6,1
15762,0,3,1,4,0,2,1,10,152.0,9,1
15763,1,4,1,3,0,1,1,10,124.0,5,1
15764,1,3,1,3,1,1,0,10,121.0,4,0
15765,0,5,1,4,0,1,0,7,124.0,6,0
15766,1,3,1,1,0,2,0,10,152.0,2,0
15767,0,4,1,3,1,1,0,10,61.0,3,0
15768,0,5,1,2,1,1,0,10,26.0,3,0
15769,0,3,1,3,0,1,1,10,124.0,8,1
15770,1,4,1,3,0,1,1,7,26.0,3,0
15771,0,3,1,3,1,2,0,10,122.0,2,0
15772,0,4,1,4,0,1,1,10,124.0,2,0
15773,0,5,1,3,1,1,0,10,124.0,7,0
15774,1,4,1,4,0,1,1,7,156.0,6,0
15775,1,4,1,4,0,1,1,10,124.0,8,0
15776,0,4,1,4,1,1,0,10,124.0,4,0
15777,1,3,1,3,1,2,0,10,152.0,5,0
15778,1,4,1,3,1,1,0,10,124.0,8,0
15779,1,3,1,3,1,2,0,10,152.0,9,0
15780,1,3,1,3,1,2,0,10,152.0,1,0
15781,1,5,1,4,0,1,1,10,124.0,9,0
15782,0,4,1,3,0,1,1,10,152.0,7,1
15783,0,4,1,4,0,1,1,10,8.0,0,0
15784,1,6,1,3,0,1,1,10,26.0,5,1
15785,0,3,1,1,1,1,0,10,154.0,6,0
15786,0,4,1,2,0,1,1,10,124.0,2,0
15787,0,3,1,4,1,2,0,10,152.0,1,0
15788,1,3,1,4,0,2,1,7,151.0,2,0
15789,0,5,1,4,0,3,1,7,124.0,7,0
15790,0,5,1,3,1,1,0,7,26.0,1,0
15791,0,5,1,4,0,3,1,10,13.0,1,1
15792,0,4,1,1,0,1,1,10,30.0,4,1
15793,0,3,1,2,1,2,0,7,152.0,1,0
15794,0,5,1,4,0,1,1,9,26.0,0,0
15795,0,3,1,3,0,2,1,10,124.0,0,1
15796,1,3,1,1,0,1,1,10,124.0,4,1
15797,0,3,1,2,1,2,0,10,160.0,5,0
15798,1,5,1,4,0,1,1,10,136.0,5,0
15799,0,4,1,4,1,1,0,7,122.0,0,0
15800,1,3,1,3,1,2,0,10,152.0,2,0
15801,0,4,1,4,0,1,1,10,26.0,2,0
15802,1,3,1,1,1,2,0,10,152.0,3,0
15803,0,5,1,3,0,1,1,10,124.0,1,1
15804,0,3,1,4,1,1,0,10,124.0,9,0
15805,0,3,1,4,0,2,1,10,26.0,0,1
15806,0,3,1,3,0,1,1,10,154.0,5,0
15807,0,3,1,3,1,2,0,10,152.0,5,0
15808,0,4,1,3,0,1,1,10,154.0,5,1
15809,0,4,1,3,0,1,1,10,124.0,3,1
15810,0,3,1,4,1,2,0,10,152.0,6,0
15811,0,4,1,4,1,1,0,10,124.0,1,0
15812,0,5,1,4,1,1,0,10,13.0,9,0
15813,0,3,1,4,0,2,1,10,124.0,3,0
15814,0,5,1,2,1,1,0,11,14.0,1,0
15815,0,3,1,4,1,2,0,10,152.0,6,0
15816,0,5,1,4,1,1,0,7,128.0,9,0
15817,0,5,1,4,1,1,0,10,124.0,4,0
15818,0,3,1,1,1,2,0,10,160.0,1,0
15819,0,4,1,3,1,1,0,10,26.0,3,0
15820,0,4,1,3,0,1,1,10,26.0,3,1
15821,0,5,1,4,0,1,1,10,26.0,5,0
15822,1,4,1,4,0,1,1,10,128.0,9,0
15823,0,3,1,4,1,2,0,10,152.0,1,0
15824,1,3,1,2,0,2,1,10,152.0,9,0
15825,1,3,1,3,1,2,0,10,152.0,4,0
15826,0,3,1,2,1,2,0,10,152.0,5,0
15827,1,4,1,4,1,1,0,7,152.0,5,0
15828,1,3,1,3,1,1,0,10,124.0,2,0
15829,0,3,1,1,1,2,0,10,160.0,9,0
15830,0,5,1,4,1,1,0,7,26.0,1,0
15831,0,3,1,3,0,2,1,10,152.0,7,1
15832,1,3,1,4,0,2,1,10,152.0,1,1
15833,1,4,1,4,1,1,0,10,26.0,3,0
15834,1,3,1,4,0,2,0,10,152.0,5,0
15835,1,3,1,2,1,2,0,10,152.0,8,0
15836,1,5,1,3,0,1,1,10,26.0,7,1
15837,0,5,1,1,0,1,0,10,26.0,9,0
15838,0,3,1,2,1,2,0,10,152.0,8,0
15839,1,4,1,1,0,1,1,10,124.0,3,1
15840,0,5,1,3,1,1,0,10,124.0,3,0
15841,0,4,1,3,0,1,1,10,124.0,3,1
15842,1,3,1,4,1,2,0,9,152.0,2,0
15843,0,3,1,2,0,2,0,7,152.0,6,0
15844,1,3,1,4,1,2,0,10,152.0,2,0
15845,1,4,1,2,0,1,1,10,124.0,4,1
15846,0,3,1,1,0,2,1,10,26.0,9,0
15847,0,4,1,3,0,1,1,10,124.0,9,0
15848,0,3,1,1,0,2,1,10,160.0,3,0
15849,1,3,1,3,1,2,0,10,152.0,8,0
15850,0,5,1,3,0,1,1,10,26.0,1,0
15851,0,3,1,3,1,2,0,10,152.0,6,0
15852,0,4,1,3,1,1,0,11,26.0,8,0
15853,0,3,1,3,1,2,0,7,122.0,3,0
15854,1,5,1,3,1,1,0,10,26.0,2,0
15855,0,3,1,2,1,2,0,10,152.0,1,0
15856,0,5,1,1,0,1,1,7,157.0,1,1
15857,1,4,1,4,0,1,1,10,154.0,7,0
15858,0,3,1,3,0,2,1,10,152.0,6,0
15859,1,3,1,4,0,2,0,10,152.0,9,0
15860,1,3,1,4,1,2,0,9,160.0,0,0
15861,0,4,1,3,0,1,1,9,152.0,5,0
15862,1,3,1,3,1,2,0,10,152.0,4,0
15863,0,3,1,2,0,2,0,10,152.0,3,0
15864,0,3,1,4,0,2,1,10,152.0,4,0
15865,0,3,1,3,1,2,1,7,152.0,6,0
15866,0,4,1,1,0,1,0,10,124.0,9,0
15867,0,5,1,4,1,1,0,10,26.0,8,0
15868,0,5,1,3,1,1,0,10,122.0,1,0
15869,0,4,1,4,0,1,1,7,124.0,6,0
15870,1,3,1,3,0,2,1,10,152.0,4,1
15871,1,3,1,4,1,2,0,10,152.0,5,0
15872,1,3,1,4,1,2,0,9,152.0,8,0
15873,0,5,1,4,0,3,1,10,124.0,0,0
15874,1,3,1,2,1,2,0,10,152.0,4,0
15875,0,4,1,4,0,1,1,10,26.0,5,1
15876,1,3,1,4,0,2,1,10,152.0,4,0
15877,1,3,1,3,1,2,0,10,152.0,9,0
15878,0,3,1,3,1,2,0,11,152.0,8,0
15879,1,4,1,3,1,1,0,10,124.0,5,0
15880,0,3,1,4,1,2,0,10,152.0,0,0
15881,1,4,1,4,1,1,0,10,152.0,4,0
15882,0,3,1,1,1,2,0,10,152.0,8,0
15883,1,3,1,3,0,1,1,10,157.0,3,1
15884,1,3,1,2,1,2,0,10,152.0,1,0
15885,0,3,1,3,0,2,1,10,26.0,1,1
15886,0,3,1,2,1,2,0,7,152.0,7,0
15887,1,3,1,1,1,2,0,10,152.0,8,0
15888,0,4,1,3,0,1,1,10,26.0,4,0
15889,0,3,1,3,0,1,1,7,124.0,1,1
15890,1,3,1,1,1,2,1,7,160.0,7,0
15891,1,4,1,1,0,1,1,10,124.0,0,0
15892,0,5,1,3,0,1,1,10,154.0,0,0
15893,1,5,1,3,1,1,0,10,22.0,9,0
15894,0,3,1,3,0,1,1,7,154.0,6,0
15895,1,3,1,4,0,2,1,10,26.0,0,1
15896,1,3,1,4,1,2,0,7,152.0,3,0
15897,0,6,1,3,1,1,0,7,140.0,2,0
15898,0,4,1,3,0,1,1,10,124.0,0,0
15899,1,3,1,4,0,2,1,10,152.0,8,0
15900,1,4,1,2,1,1,0,10,152.0,8,0
15901,0,3,1,4,1,2,0,10,160.0,4,0
15902,0,3,1,3,1,2,0,10,152.0,8,0
15903,1,3,1,3,1,2,0,10,152.0,8,0
15904,0,4,1,4,0,1,1,10,26.0,6,1
15905,1,4,1,3,1,1,0,10,124.0,9,0
15906,0,3,1,1,1,2,0,10,160.0,2,0
15907,0,4,1,3,0,1,1,10,124.0,6,0
15908,0,4,1,3,0,1,1,10,26.0,1,0
15909,1,4,1,3,0,1,1,11,124.0,4,0
15910,0,3,1,1,1,2,0,10,152.0,1,0
15911,1,5,1,3,0,3,1,10,26.0,0,1
15912,0,5,1,4,1,1,0,7,160.0,9,0
15913,1,6,1,1,1,1,0,10,124.0,1,0
15914,1,4,1,1,0,1,1,10,154.0,1,0
15915,0,5,1,4,1,1,0,10,8.0,4,0
15916,0,4,1,3,1,1,0,10,52.0,7,0
15917,0,4,1,4,0,1,1,7,124.0,4,0
15918,0,5,1,3,0,1,1,10,122.0,7,0
15919,1,6,1,4,0,1,1,7,26.0,9,0
15920,0,3,1,2,0,1,1,7,156.0,8,0
15921,1,4,1,3,0,1,1,11,26.0,5,1
15922,1,3,1,3,1,2,0,10,152.0,8,0
15923,0,3,1,3,1,2,0,10,152.0,9,0
15924,1,4,1,3,1,1,0,10,124.0,9,0
15925,1,6,1,3,1,1,0,10,13.0,5,0
15926,0,3,1,4,1,1,0,7,8.0,9,0
15927,0,3,1,4,1,2,0,10,152.0,9,0
15928,1,3,1,3,1,2,0,10,152.0,4,0
15929,0,5,1,2,0,1,1,7,124.0,5,1
15930,1,5,1,4,0,1,1,7,26.0,3,1
15931,1,3,1,4,1,2,0,10,152.0,3,0
15932,1,3,1,2,1,2,0,10,152.0,5,0
15933,1,3,1,1,1,2,0,10,152.0,1,0
15934,1,3,1,4,1,2,0,10,152.0,5,0
15935,1,4,1,1,0,1,0,7,124.0,8,0
15936,0,6,1,4,1,1,0,7,8.0,8,0
15937,1,3,1,4,0,2,1,10,26.0,6,0
15938,0,5,1,4,0,2,1,10,124.0,2,1
15939,1,3,1,2,1,2,0,10,152.0,2,0
15940,0,5,1,3,1,1,0,11,122.0,9,0
15941,0,5,1,3,0,1,0,10,26.0,9,0
15942,0,3,1,3,1,2,0,10,152.0,7,0
15943,0,3,1,3,1,2,0,7,160.0,4,0
15944,0,5,1,1,0,1,1,7,124.0,4,0
15945,1,5,1,4,0,3,1,7,26.0,0,0
15946,1,4,1,1,0,1,1,10,26.0,0,0
15947,0,3,1,1,0,2,1,10,160.0,6,0
15948,0,4,1,4,0,1,1,10,26.0,2,1
15949,1,3,1,3,1,2,0,10,152.0,8,0
15950,0,3,1,3,1,2,0,10,151.0,5,0
